item_id,name,width_cm,depth_cm,height_cm,mass_kg,priority,expiry_date,usage_limit,preferred_zone
001635,Handheld_Spectrometer,22.4,31.0,40.2,13.96,43,,1214,Engineering_Bay
001636,First_Aid_Kit,23.0,21.4,25.1,6.0,69,,89,Crew_Quarters
001637,Tether_Reel,16.8,26.9,15.3,3.46,63,,3422,External_Storage
001638,Research_Samples,21.0,17.1,14.2,4.1,25,,3061,Storage_Bay
001639,Waste_Management_Kit,24.4,24.1,13.7,6.4,74,,21,Engineering_Bay
001640,Thruster_Fuel,49.7,30.3,16.2,12.2,99,,619,Engine_Bay
001641,Circuit_Board,39.8,23.5,31.6,14.78,12,,2963,Storage_Bay
001642,Battery_Pack,44.8,42.1,42.8,40.36,32,,520,Power_Bay
001643,Battery_Pack,40.4,46.8,27.7,26.19,96,,331,Power_Bay
001644,Food_Packet,28.6,29.0,22.0,6.7,71,2026-08-06T00:00:00Z,28,Crew_Quarters
001645,Microgravity_Lab_Kit,20.6,28.1,18.8,1.6,63,,78,Lab
001646,Gyroscope_Module,32.5,17.9,46.2,13.44,68,,3559,Engineering_Bay
001647,Water_Purification_Unit,24.5,38.9,47.5,22.63,35,,579,Life_Support
001648,EV_Suit_Battery,26.9,46.7,45.6,28.64,34,,479,Airlock
001649,Handheld_Spectrometer,17.1,26.5,14.1,3.19,10,,4322,Lab
001650,Fire_Extinguisher,22.9,38.3,23.5,10.31,91,,4594,Engineering_Bay
001651,Protein_Bars,48.6,12.6,22.2,6.8,81,,2986,Storage_Bay
001652,3D_Printer,31.7,43.6,29.2,20.18,76,,1113,Engineering_Bay
001653,Radiation_Shield,47.6,10.9,49.2,12.76,85,,1195,Engineering_Bay
001654,Seed_Packets,15.7,19.8,21.4,3.9,98,,48,Lab
001655,Medical_Scanner,16.9,32.9,10.2,2.84,49,2026-06-24T00:00:00Z,91,Medical_Bay
001656,Navigation_Module,15.4,15.9,10.5,1.29,41,,1434,Command_Center
001657,Circuit_Board,19.4,18.8,14.7,2.68,15,,4125,Storage_Bay
001658,Oxygen_Cylinder,28.8,18.8,98.8,42.3,54,,1154,Crew_Quarters
001659,Communication_Device,46.7,20.5,34.1,16.32,77,,864,Crew_Quarters
001660,Space_Suit,43.5,44.7,11.2,10.89,18,,222,Airlock
001661,Navigation_Module,48.0,19.4,18.9,8.8,20,,2583,Cockpit
001662,Seed_Packets,28.6,20.7,19.6,3.6,35,,71,Lab
001663,Solar_Panel,86.4,90.3,3.5,16.7,87,,2334,External_Storage
001664,Laptop,20.2,24.6,13.4,3.33,85,,2526,Command_Center
001665,LED_Work_Light,28.1,35.0,18.9,9.29,11,,2412,Maintenance_Bay
001666,Navigation_Module,33.7,12.7,29.3,6.27,23,,792,Command_Center
001667,Helmet_Visor,35.2,38.9,40.5,27.73,76,,2574,Crew_Quarters
001668,Emergency_Beacon,13.8,36.1,34.2,8.52,55,,4293,Cockpit
001669,Protein_Bars,23.3,46.1,30.3,16.27,100,,1994,Storage_Bay
001670,3D_Printer,26.8,13.8,11.9,2.2,74,,3543,Lab
001671,Solar_Panel,93.2,87.8,2.3,17.0,35,,4306,Power_Bay
001672,Medical_Scanner,31.4,23.1,29.0,10.52,88,2025-10-09T00:00:00Z,29,Medical_Bay
001673,CO2_Scrubber,27.6,25.5,34.7,12.21,3,,168,Engineering_Bay
001674,Gyroscope_Module,14.1,19.0,13.8,1.85,17,,2964,Cockpit
001675,Helmet_Visor,29.7,39.9,45.8,27.14,36,,3309,Storage_Bay
001676,Handheld_Spectrometer,33.2,10.5,40.9,7.13,63,,4301,Lab
001677,Emergency_Oxygen_Mask,40.8,32.2,19.7,12.94,38,,118,Crew_Quarters
001678,Radiation_Shield,38.4,12.2,38.9,9.11,22,,2353,Storage_Bay
001679,Seed_Packets,23.0,29.1,11.2,3.9,74,,47,Lab
001680,Research_Samples,24.5,14.0,23.0,7.5,82,,4680,Lab
001681,Fire_Extinguisher,30.5,32.4,11.0,5.44,22,,4831,Engineering_Bay
001682,Lab_Microscope,40.8,32.0,22.9,14.95,44,,4658,Medical_Bay
001683,Research_Samples,27.5,17.5,28.1,2.1,39,,2400,Storage_Bay
001684,Waste_Management_Kit,25.1,21.6,20.1,7.4,90,,1,Engineering_Bay
001685,Oxygen_Cylinder,24.7,16.9,85.4,31.9,38,,753,Airlock
001686,CO2_Scrubber,29.9,34.6,31.3,16.19,39,,193,Life_Support
001687,Asteroid_Sample_Container,12.3,24.4,21.4,1.7,72,,53,Storage_Bay
001688,Oxygen_Cylinder,20.3,17.7,66.6,12.5,92,,261,Crew_Quarters
001689,Solar_Panel,95.5,57.5,4.0,19.1,31,,859,Power_Bay
001690,Thruster_Fuel,20.1,35.5,41.6,14.84,69,,494,Engine_Bay
001691,Antibiotic_Supply,44.8,45.5,45.4,46.27,59,2026-04-23T00:00:00Z,2558,Lab
001692,Microgravity_Lab_Kit,14.9,12.5,15.7,6.6,57,,78,Crew_Quarters
001693,Medical_Scanner,33.2,40.9,37.6,25.53,12,2025-10-29T00:00:00Z,68,Medical_Bay
001694,Radiation_Shield,37.1,46.8,12.7,11.03,71,,15,Engineering_Bay
001695,First_Aid_Kit,12.6,25.4,16.4,4.6,43,,87,Crew_Quarters
001696,Helmet_Visor,38.8,16.0,18.2,5.65,25,,1424,Storage_Bay
001697,Medical_Scanner,38.1,37.5,10.2,7.29,15,2025-11-13T00:00:00Z,88,Lab
001698,Battery_Pack,19.5,38.3,40.8,15.24,56,,281,Power_Bay
001699,Solar_Panel,91.5,84.1,1.6,11.6,3,,2905,Power_Bay
001700,First_Aid_Kit,28.3,27.6,16.1,4.8,32,,10,Crew_Quarters
001701,Battery_Pack,41.7,31.1,36.8,23.86,4,,776,External_Storage
001702,Tool_Kit,29.3,18.9,15.0,4.8,18,,23,Maintenance_Bay
001703,CO2_Scrubber,28.9,24.7,14.1,5.03,33,,437,Life_Support
001704,Research_Samples,23.8,21.1,19.9,5.2,37,,1940,Lab
001705,Emergency_Beacon,13.9,49.7,42.6,14.71,37,,1978,Cockpit
001706,Communication_Device,43.8,10.7,24.8,5.81,76,,3400,Command_Center
001707,Water_Bottle,20.5,31.8,45.8,14.93,16,,2447,Crew_Quarters
001708,Pressure_Regulator,13.3,35.0,46.0,10.71,100,,369,Airlock
001709,Handheld_Spectrometer,26.8,43.8,29.1,17.08,22,,4687,Lab
001710,Waste_Management_Kit,22.8,23.4,26.8,8.8,79,,39,Engineering_Bay
001711,Navigation_Module,35.7,19.0,11.3,3.83,30,,4310,Cockpit
001712,Emergency_Oxygen_Mask,42.2,21.0,48.1,21.31,79,,1182,Medical_Bay
001713,Research_Samples,14.2,18.0,17.9,5.3,57,,4176,Lab
001714,Protein_Bars,22.1,14.3,27.3,4.31,71,,1269,Storage_Bay
001715,Handheld_Spectrometer,13.3,21.8,26.2,3.8,61,,1961,Lab
001716,LED_Work_Light,11.7,10.3,31.0,1.87,88,,2807,Engineering_Bay
001717,Gyroscope_Module,26.0,35.8,17.4,8.1,90,,3115,Engineering_Bay
001718,Space_Suit,32.7,28.9,24.3,11.48,14,,4028,Storage_Bay
001719,First_Aid_Kit,25.9,12.0,22.7,3.1,99,,1,Medical_Bay
001720,Asteroid_Sample_Container,14.2,21.1,14.4,2.9,40,,4776,Lab
001721,CO2_Scrubber,30.3,18.3,46.0,12.75,30,,771,Life_Support
001722,Research_Samples,14.5,25.0,20.8,6.4,72,,2609,Storage_Bay
001723,Radiation_Shield,13.4,24.1,17.0,2.74,2,,1177,Engineering_Bay
001724,Water_Purification_Unit,17.9,26.0,43.9,10.22,58,,1426,Life_Support
001725,Solar_Panel,84.3,66.7,4.7,9.0,97,,1450,Power_Bay
001726,Emergency_Oxygen_Mask,18.7,39.6,17.9,6.63,57,,3684,Crew_Quarters
001727,Cooling_System,28.1,31.8,12.3,5.5,66,,1471,Power_Bay
001728,Seed_Packets,22.8,15.5,21.5,6.4,48,,17,Lab
001729,Helmet_Visor,42.2,22.6,42.7,20.36,27,,3469,Storage_Bay
001730,Solar_Panel,82.6,84.0,4.8,6.8,18,,2766,External_Storage
001731,Battery_Pack,43.6,25.0,20.3,11.06,95,,480,External_Storage
001732,Water_Purification_Unit,46.6,25.2,39.8,23.37,56,,2157,Life_Support
001733,Scientific_Sensor,49.0,28.1,29.8,20.52,41,,1308,Lab
001734,Medical_Scanner,48.0,32.4,39.7,30.87,75,2027-03-26T00:00:00Z,45,Lab
001735,Emergency_Beacon,42.1,15.8,30.7,10.21,45,,2865,Command_Center
001736,Asteroid_Sample_Container,20.0,20.2,19.4,6.6,73,,4396,Storage_Bay
001737,Thruster_Fuel,26.5,15.1,38.8,7.76,61,,454,Engine_Bay
001738,Navigation_Module,16.9,23.1,44.0,8.59,69,,66,Command_Center
001739,Scientific_Sensor,32.5,10.0,41.5,6.74,90,,963,Lab
001740,Asteroid_Sample_Container,20.8,18.5,22.3,9.9,71,,2421,Lab
001741,Emergency_Oxygen_Mask,47.6,38.2,49.2,44.73,1,,2242,Medical_Bay
001742,Waste_Management_Kit,19.9,27.7,26.6,7.6,89,,66,Sanitation_Bay
001743,Thruster_Fuel,33.2,15.9,39.6,10.45,73,,1196,Storage_Bay
001744,Battery_Pack,47.3,26.2,20.4,12.64,22,,213,External_Storage
001745,3D_Printer,42.0,45.5,31.6,30.19,60,,3040,Lab
001746,Thruster_Fuel,19.8,21.1,12.0,2.51,16,,3577,Storage_Bay
001747,Solar_Panel,40.7,80.1,3.7,18.9,51,,2412,External_Storage
001748,Asteroid_Sample_Container,12.2,25.6,27.8,8.3,74,,3037,Storage_Bay
001749,CO2_Scrubber,21.5,43.5,43.7,20.44,16,,771,Life_Support
001750,Gyroscope_Module,24.5,47.1,10.6,6.12,96,,3738,Cockpit
001751,Emergency_Oxygen_Mask,21.3,20.9,21.1,4.7,42,,3855,Crew_Quarters
001752,Oxygen_Cylinder,23.5,24.7,99.7,34.3,16,,3684,Medical_Bay
001753,Pressure_Regulator,14.6,43.3,31.5,9.96,52,,1636,Engineering_Bay
001754,Circuit_Board,39.7,32.3,44.9,28.79,72,,890,Storage_Bay
001755,Oxygen_Cylinder,26.7,23.8,47.3,41.3,70,,4532,Crew_Quarters
001756,Pressure_Regulator,44.2,15.8,33.2,11.59,39,,4811,Airlock
001757,EV_Suit_Battery,38.7,34.4,24.0,15.98,31,,162,Storage_Bay
001758,Vacuum_Sealed_Tools,35.8,16.3,21.6,6.3,77,,1460,Storage_Bay
001759,Thruster_Fuel,33.7,47.8,47.2,38.02,15,,4779,Engine_Bay
001760,CO2_Scrubber,15.8,21.5,21.3,3.62,26,,869,Life_Support
001761,Vacuum_Sealed_Tools,40.8,49.7,16.9,17.13,37,,4860,Maintenance_Bay
001762,Fire_Extinguisher,15.7,18.8,30.1,4.44,49,,3,Engineering_Bay
001763,First_Aid_Kit,10.1,15.6,20.0,5.3,90,,12,Crew_Quarters
001764,Emergency_Oxygen_Mask,16.4,40.7,11.7,3.9,56,,2551,Crew_Quarters
001765,Tether_Reel,35.8,15.5,30.0,8.32,91,,297,External_Storage
001766,Emergency_Oxygen_Mask,35.1,35.1,31.3,19.28,99,,1286,Crew_Quarters
001767,Research_Samples,26.3,23.1,10.4,2.8,31,,3596,Lab
001768,Thruster_Fuel,12.6,18.5,10.4,1.21,60,,607,Engine_Bay
001769,First_Aid_Kit,16.5,16.2,17.2,6.3,67,,38,Medical_Bay
001770,Gyroscope_Module,45.1,19.3,40.7,17.71,14,,4529,Cockpit
001771,Cooling_System,42.8,24.2,29.5,15.28,23,,1988,Power_Bay
001772,Navigation_Module,37.0,44.6,19.9,16.42,59,,3120,Cockpit
001773,Pressure_Regulator,36.6,30.8,36.2,20.4,56,,1858,Airlock
001774,Cooling_System,42.6,41.8,26.2,23.33,72,,954,Power_Bay
001775,Solar_Panel,42.3,73.5,4.7,17.5,95,,1858,Power_Bay
001776,Emergency_Beacon,13.0,29.9,38.8,7.54,37,,4247,Command_Center
001777,Scientific_Sensor,39.8,19.4,42.9,16.56,43,,3031,Lab
001778,Circuit_Board,17.0,34.9,37.1,11.01,65,,3809,Engineering_Bay
001779,Cooling_System,33.7,11.3,30.2,5.75,45,,4540,Power_Bay
001780,Thruster_Fuel,38.4,34.8,48.3,32.27,1,,3515,Storage_Bay
001781,Antibiotic_Supply,41.8,16.3,21.8,7.43,4,2025-12-02T00:00:00Z,278,Lab
001782,Antibiotic_Supply,10.5,27.5,15.4,2.22,27,2026-06-16T00:00:00Z,989,Medical_Bay
001783,CO2_Scrubber,10.0,22.8,25.3,2.88,27,,405,Life_Support
001784,Emergency_Oxygen_Mask,25.0,36.3,41.7,18.92,85,,3399,Medical_Bay
001785,Asteroid_Sample_Container,13.4,15.5,10.4,5.3,85,,1095,Lab
001786,Protein_Bars,44.0,20.4,43.0,19.3,67,,4349,Storage_Bay
001787,Waste_Management_Kit,28.1,16.3,12.3,4.6,6,,93,Engineering_Bay
001788,Communication_Device,29.8,47.1,17.6,12.35,88,,1238,Command_Center
001789,Emergency_Oxygen_Mask,14.1,43.2,36.5,11.12,92,,1039,Crew_Quarters
001790,Food_Packet,19.8,27.7,26.8,7.1,87,2025-10-18T00:00:00Z,17,Crew_Quarters
001791,Gyroscope_Module,22.4,38.4,14.8,6.37,77,,709,Cockpit
001792,Lab_Microscope,33.8,32.4,48.3,26.45,55,,2996,Lab
001793,Space_Suit,47.8,34.2,15.8,12.91,2,,2564,Airlock
001794,Pressure_Regulator,14.7,30.8,17.4,3.94,33,,756,Engineering_Bay
001795,Tether_Reel,18.2,12.2,31.6,3.51,53,,1209,External_Storage
001796,Laptop,47.6,29.5,43.8,30.75,68,,1339,Crew_Quarters
001797,Oxygen_Cylinder,22.5,28.6,61.6,28.4,20,,4754,Medical_Bay
001798,Pressure_Regulator,33.9,40.7,34.8,24.01,16,,847,Engineering_Bay
001799,Fire_Extinguisher,14.4,35.2,47.3,11.99,31,,3834,Engineering_Bay
001800,Gyroscope_Module,23.2,26.1,18.0,5.45,46,,669,Engineering_Bay
001801,Oxygen_Cylinder,19.3,29.5,41.6,13.7,84,,1639,Crew_Quarters
001802,Water_Purification_Unit,44.2,47.9,26.4,27.95,56,,35,Life_Support
001803,Vacuum_Sealed_Tools,29.9,46.3,47.0,32.53,95,,4162,Storage_Bay
001804,Research_Samples,27.5,11.5,13.2,8.0,100,,4054,Lab
001805,Water_Bottle,46.5,41.9,37.2,36.24,27,,2221,Storage_Bay
001806,Emergency_Beacon,14.8,14.5,20.2,2.17,71,,2900,Cockpit
001807,CO2_Scrubber,46.3,25.9,42.1,25.24,5,,243,Life_Support
001808,LED_Work_Light,22.4,48.4,23.5,12.74,61,,4697,Engineering_Bay
001809,3D_Printer,47.4,25.0,35.8,21.21,33,,571,Engineering_Bay
001810,Food_Packet,27.5,15.8,15.2,9.1,68,2027-01-22T00:00:00Z,32,Crew_Quarters
001811,EV_Suit_Battery,36.7,42.2,24.7,19.13,56,,982,Airlock
001812,Research_Samples,29.3,18.1,10.5,7.1,54,,1518,Lab
001813,Antibiotic_Supply,25.4,29.9,30.6,11.62,71,2027-01-12T00:00:00Z,1097,Medical_Bay
001814,Water_Purification_Unit,40.9,18.5,17.5,6.62,66,,2408,Life_Support
001815,EV_Suit_Battery,39.3,38.7,11.6,8.82,17,,214,Storage_Bay
001816,Oxygen_Cylinder,16.8,25.0,79.2,24.7,77,,2446,Crew_Quarters
001817,EV_Suit_Battery,42.0,47.1,46.9,46.39,63,,832,Airlock
001818,Solar_Panel,70.2,61.7,3.8,10.1,10,,2572,External_Storage
001819,Medical_Scanner,17.1,15.4,44.6,5.87,70,2027-01-19T00:00:00Z,19,Lab
001820,Water_Bottle,39.7,48.9,21.4,20.77,94,,2150,Crew_Quarters
001821,LED_Work_Light,16.7,45.4,27.2,10.31,91,,1177,Maintenance_Bay
001822,Battery_Pack,33.4,28.9,42.8,20.66,73,,778,Power_Bay
001823,Antibiotic_Supply,23.8,24.1,22.3,6.4,52,2025-09-08T00:00:00Z,2215,Medical_Bay
001824,Circuit_Board,32.8,41.4,42.1,28.58,91,,119,Storage_Bay
001825,Navigation_Module,44.2,30.3,47.7,31.94,77,,657,Cockpit
001826,Helmet_Visor,26.9,48.2,14.7,9.53,27,,1719,Storage_Bay
001827,Waste_Management_Kit,28.3,23.9,10.2,2.8,96,,23,Engineering_Bay
001828,Oxygen_Cylinder,18.0,19.4,76.3,29.3,84,,4283,Airlock
001829,Tether_Reel,20.7,29.8,22.9,7.06,63,,3091,External_Storage
001830,Medical_Scanner,10.4,48.4,48.6,12.23,19,2025-06-25T00:00:00Z,99,Lab
001831,Radiation_Shield,14.2,42.0,43.9,13.09,69,,2510,Storage_Bay
001832,Circuit_Board,42.5,25.6,40.2,21.87,40,,560,Engineering_Bay
001833,3D_Printer,12.6,23.0,10.3,1.49,57,,217,Engineering_Bay
001834,Vacuum_Sealed_Tools,44.7,11.2,34.8,8.71,10,,1114,Maintenance_Bay
001835,Tool_Kit,17.1,16.7,18.9,1.7,83,,51,Storage_Bay
001836,Microgravity_Lab_Kit,12.3,10.1,28.5,9.0,30,,20,Lab
001837,Cooling_System,35.9,36.3,14.6,9.51,62,,2335,Power_Bay
001838,Food_Packet,27.2,10.5,18.7,1.9,89,2025-11-05T00:00:00Z,83,Storage_Bay
001839,Radiation_Shield,22.5,11.1,19.0,2.37,68,,1347,Storage_Bay
001840,Water_Purification_Unit,33.1,15.1,49.3,12.32,71,,4986,Life_Support
001841,Food_Packet,15.2,10.6,24.8,4.6,74,2026-08-11T00:00:00Z,65,Storage_Bay
001842,Communication_Device,16.0,22.3,37.4,6.67,100,,3471,Command_Center
001843,Water_Bottle,24.5,32.1,46.5,18.28,75,,921,Storage_Bay
001844,Tether_Reel,17.4,19.1,21.1,3.51,48,,3271,Airlock
001845,Thruster_Fuel,28.6,45.6,35.7,23.28,89,,3003,Storage_Bay
001846,Lab_Microscope,45.0,33.1,40.8,30.39,83,,1695,Lab
001847,Gyroscope_Module,15.7,30.8,28.2,6.82,17,,1168,Engineering_Bay
001848,Scientific_Sensor,12.5,32.9,47.5,9.77,27,,1458,Cockpit
001849,Laptop,25.8,19.8,24.6,6.28,4,,4479,Crew_Quarters
001850,Thruster_Fuel,43.4,29.4,49.5,31.58,8,,960,Storage_Bay
001851,Tool_Kit,23.5,19.9,16.7,6.0,80,,39,Maintenance_Bay
001852,EV_Suit_Battery,25.7,48.1,22.3,13.78,55,,655,Airlock
001853,Battery_Pack,12.1,34.7,47.8,10.03,14,,689,Power_Bay
001854,Battery_Pack,25.3,23.1,26.5,7.74,23,,273,Power_Bay
001855,CO2_Scrubber,26.1,27.4,19.6,7.01,43,,180,Engineering_Bay
001856,Space_Suit,46.5,47.5,10.0,11.04,38,,1157,Airlock
001857,Water_Purification_Unit,33.6,36.5,23.6,14.47,74,,1547,Life_Support
001858,Asteroid_Sample_Container,24.1,28.5,21.0,2.2,75,,746,Storage_Bay
001859,Navigation_Module,17.1,37.5,10.8,3.46,63,,1349,Cockpit
001860,Space_Suit,37.8,14.1,21.1,5.62,34,,1024,Storage_Bay
001861,Radiation_Shield,30.6,23.4,32.6,11.67,51,,197,Storage_Bay
001862,Space_Suit,39.7,32.0,20.5,13.02,33,,1641,Storage_Bay
001863,Radiation_Shield,22.6,22.4,30.0,7.59,49,,1340,Storage_Bay
001864,Emergency_Oxygen_Mask,17.2,36.3,33.6,10.49,38,,4964,Medical_Bay
001865,Tether_Reel,30.7,38.3,42.5,24.99,45,,2204,Airlock
001866,Space_Suit,19.0,35.5,38.9,13.12,97,,2200,Airlock
001867,Lab_Microscope,43.8,17.6,44.0,16.96,49,,2931,Lab
001868,Antibiotic_Supply,10.1,25.2,10.8,1.37,42,2027-03-17T00:00:00Z,3189,Lab
001869,Emergency_Beacon,32.6,38.9,24.4,15.47,70,,4091,Cockpit
001870,Research_Samples,26.1,27.4,23.4,4.1,82,,1735,Storage_Bay
001871,Antibiotic_Supply,31.6,45.9,35.9,26.04,14,2027-02-19T00:00:00Z,276,Lab
001872,Helmet_Visor,49.6,11.0,28.9,7.88,58,,844,Crew_Quarters
001873,Communication_Device,29.7,12.5,16.3,3.03,53,,4438,Command_Center
001874,Water_Purification_Unit,46.4,39.1,32.4,29.39,96,,275,Life_Support
001875,Research_Samples,10.6,21.9,17.0,4.3,51,,1272,Storage_Bay
001876,Antibiotic_Supply,48.7,39.7,33.6,32.48,43,2026-07-10T00:00:00Z,2193,Medical_Bay
001877,Communication_Device,31.2,46.0,19.6,14.06,81,,3897,Crew_Quarters
001878,Medical_Scanner,30.7,18.9,21.3,6.18,74,2025-10-05T00:00:00Z,90,Lab
001879,Communication_Device,31.5,40.1,39.7,25.07,86,,3489,Crew_Quarters
001880,Solar_Panel,71.6,64.8,4.3,11.5,92,,4844,External_Storage
001881,Oxygen_Cylinder,29.2,19.5,54.1,12.1,36,,1893,Airlock
001882,Emergency_Oxygen_Mask,24.4,40.4,37.6,18.53,66,,1176,Medical_Bay
001883,Medical_Scanner,36.1,42.0,28.9,21.91,70,2025-09-02T00:00:00Z,80,Medical_Bay
001884,Laptop,42.9,24.6,16.2,8.55,92,,1849,Crew_Quarters
001885,Microgravity_Lab_Kit,15.5,17.1,25.9,3.2,13,,50,Lab
001886,3D_Printer,33.4,47.1,27.5,21.63,36,,3479,Lab
001887,Food_Packet,13.7,21.0,19.6,8.0,78,2026-09-14T00:00:00Z,3,Storage_Bay
001888,Radiation_Shield,31.7,41.7,26.0,17.18,47,,734,Storage_Bay
001889,Communication_Device,30.0,49.4,29.7,22.01,16,,4372,Command_Center
001890,Microgravity_Lab_Kit,17.3,22.7,11.7,5.6,60,,30,Crew_Quarters
001891,Water_Bottle,19.2,45.3,31.8,13.83,15,,4183,Storage_Bay
001892,Emergency_Beacon,26.9,45.5,23.8,14.57,49,,2347,Cockpit
001893,Helmet_Visor,12.9,12.3,11.6,0.92,4,,3220,Crew_Quarters
001894,Pressure_Regulator,36.2,42.6,25.9,19.97,90,,3683,Engineering_Bay
001895,Gyroscope_Module,26.6,22.6,22.8,6.85,99,,2670,Engineering_Bay
001896,Oxygen_Cylinder,29.8,25.1,54.7,33.0,100,,3481,Airlock
001897,Thruster_Fuel,44.8,26.4,38.1,22.53,67,,4515,Engine_Bay
001898,Circuit_Board,45.2,16.4,27.1,10.04,28,,1042,Storage_Bay
001899,Research_Samples,29.9,23.4,12.1,9.8,90,,3926,Storage_Bay
001900,Asteroid_Sample_Container,12.1,10.1,20.7,1.9,37,,4403,Lab
001901,Antibiotic_Supply,21.2,42.6,31.4,14.18,10,2025-07-09T00:00:00Z,410,Medical_Bay
001902,Solar_Panel,88.6,70.3,3.3,17.6,38,,516,External_Storage
001903,Battery_Pack,30.7,14.8,15.4,3.5,57,,141,External_Storage
001904,Cooling_System,42.0,44.4,25.5,23.78,55,,1660,Engineering_Bay
001905,Seed_Packets,25.2,28.4,18.7,5.9,52,,37,Lab
001906,Vacuum_Sealed_Tools,10.8,48.5,13.2,3.46,10,,4226,Maintenance_Bay
001907,Oxygen_Cylinder,25.4,28.7,41.3,19.5,28,,3301,Medical_Bay
001908,Protein_Bars,47.0,13.1,44.0,13.55,100,,4773,Storage_Bay
001909,Thruster_Fuel,28.7,46.4,38.0,25.3,80,,4332,Engine_Bay
001910,Protein_Bars,24.5,31.5,42.3,16.32,52,,3781,Crew_Quarters
001911,Solar_Panel,74.9,87.0,1.4,9.9,4,,3560,External_Storage
001912,Solar_Panel,52.8,72.8,1.0,14.6,97,,58,External_Storage
001913,Tether_Reel,23.2,35.9,25.3,10.54,31,,4763,Airlock
001914,Pressure_Regulator,37.1,30.7,18.5,10.54,11,,2193,Airlock
001915,Helmet_Visor,47.1,28.9,22.9,15.59,87,,2612,Crew_Quarters
001916,Waste_Management_Kit,12.9,29.8,28.8,3.5,30,,6,Sanitation_Bay
001917,Water_Purification_Unit,15.5,41.7,48.3,15.61,6,,2335,Crew_Quarters
001918,Asteroid_Sample_Container,19.4,13.8,11.0,5.7,48,,270,Lab
001919,Asteroid_Sample_Container,15.6,11.9,28.9,2.6,44,,793,Storage_Bay
001920,3D_Printer,18.5,23.8,27.5,6.05,82,,1504,Lab
001921,Research_Samples,20.7,28.4,19.8,8.2,26,,217,Storage_Bay
001922,Cooling_System,24.4,49.2,39.0,23.41,39,,2029,Engineering_Bay
001923,EV_Suit_Battery,28.0,18.0,14.9,3.75,49,,457,Storage_Bay
001924,Seed_Packets,24.2,23.0,19.8,3.5,97,,69,Greenhouse
001925,Scientific_Sensor,27.9,40.2,36.8,20.64,88,,4328,Cockpit
001926,Asteroid_Sample_Container,16.3,25.3,22.7,8.8,51,,3679,Storage_Bay
001927,Navigation_Module,25.9,19.0,45.1,11.1,77,,1219,Command_Center
001928,Solar_Panel,92.2,60.4,1.3,7.7,69,,2617,Power_Bay
001929,First_Aid_Kit,17.8,22.2,18.1,9.8,11,,53,Medical_Bay
001930,Fire_Extinguisher,19.2,19.5,35.0,6.55,84,,4556,Engineering_Bay
001931,Circuit_Board,48.2,18.4,27.7,12.28,86,,4168,Engineering_Bay
001932,Laptop,18.5,32.5,45.5,13.68,1,,3288,Crew_Quarters
001933,Laptop,19.0,30.5,31.3,9.07,60,,3425,Command_Center
001934,Helmet_Visor,10.6,33.3,44.7,7.89,56,,4123,Storage_Bay
001935,Space_Suit,28.8,30.4,22.8,9.98,9,,3786,Airlock
001936,Thruster_Fuel,13.5,25.5,33.4,5.75,97,,2234,Storage_Bay
001937,Seed_Packets,16.2,24.2,19.5,5.0,2,,88,Greenhouse
001938,Tether_Reel,49.1,19.5,15.1,7.23,52,,4837,Airlock
001939,Pressure_Regulator,36.1,22.3,22.8,9.18,72,,3337,Airlock
001940,Emergency_Oxygen_Mask,11.2,41.2,33.4,7.71,72,,377,Medical_Bay
001941,Vacuum_Sealed_Tools,44.3,47.4,10.8,11.34,100,,2821,Storage_Bay
001942,Tool_Kit,14.3,21.6,29.4,5.4,95,,93,Maintenance_Bay
001943,Food_Packet,29.3,13.0,12.7,9.8,54,2025-10-22T00:00:00Z,29,Storage_Bay
001944,Gyroscope_Module,33.3,42.1,42.9,30.07,7,,1773,Cockpit
001945,Food_Packet,20.5,10.0,13.9,7.1,99,2027-03-01T00:00:00Z,24,Crew_Quarters
001946,Handheld_Spectrometer,44.8,38.4,38.8,33.37,79,,4284,Engineering_Bay
001947,First_Aid_Kit,19.9,11.9,13.2,6.8,4,,84,Crew_Quarters
001948,Circuit_Board,48.9,14.3,22.8,7.97,78,,3952,Storage_Bay
001949,Protein_Bars,30.2,34.1,31.0,15.96,84,,964,Crew_Quarters
001950,Medical_Scanner,30.1,21.2,28.6,9.13,74,2026-07-27T00:00:00Z,99,Medical_Bay
001951,Space_Suit,25.8,32.0,36.5,15.07,5,,4131,Airlock
001952,Protein_Bars,42.1,29.7,25.2,15.75,8,,943,Crew_Quarters
001953,Waste_Management_Kit,11.1,22.2,19.9,6.4,4,,31,Sanitation_Bay
001954,Water_Purification_Unit,46.3,20.4,33.6,15.87,54,,438,Crew_Quarters
001955,Water_Purification_Unit,47.7,23.8,11.3,6.41,83,,4488,Crew_Quarters
001956,Pressure_Regulator,25.6,48.7,27.3,17.02,90,,4607,Engineering_Bay
001957,Fire_Extinguisher,31.0,14.8,11.5,2.64,86,,862,Crew_Quarters
001958,CO2_Scrubber,10.6,19.6,17.3,1.8,18,,607,Engineering_Bay
001959,Food_Packet,26.8,16.7,22.7,9.0,59,2025-12-18T00:00:00Z,53,Crew_Quarters
001960,Fire_Extinguisher,15.3,28.1,13.8,2.97,2,,486,Crew_Quarters
001961,Solar_Panel,67.3,65.7,2.7,17.5,45,,2218,Power_Bay
001962,Asteroid_Sample_Container,23.4,22.2,19.5,9.4,88,,3110,Lab
